Date_time,Db1t_avg,Db2t_avg,Gb1t_avg,Gb2t_avg,Ot_avg
2017-01-14T22:00:00+01:00,38.450001,29.76,68.440002,68.739998,0.44
2017-01-14T22:10:00+01:00,36.669998,29.73,68.620003,68.279999,0.40000001
2017-01-14T22:20:00+01:00,37.540001000000004,30.68,69.120003,68.690002,0.41
2017-01-14T22:30:00+01:00,38.57,31.309998999999998,68.809998,68.529999,0.41
2017-01-14T22:40:00+01:00,39.130001,30.49,68.980003,69.589996,0.40000001
2017-01-14T22:50:00+01:00,39.349998,29.469998999999998,64.389999,64.489998,0.46000001
2017-01-14T23:00:00+01:00,39.549999,28.98,63.720001,64.050003,0.46000001
2017-01-14T23:10:00+01:00,40.299999,30.049999,63.509997999999996,62.279999,0.43000001
2017-01-14T23:20:00+01:00,41.02,30.950001,64.449997,63.959998999999996,0.38999999
2017-01-14T23:30:00+01:00,41.860001000000004,31.870001000000002,68.199997,68.209999,0.41
2017-01-14T23:40:00+01:00,42.709998999999996,32.669998,69.300003,68.629997,0.38
2017-01-14T23:50:00+01:00,43.470001,33.279999,68.41999799999999,67.489998,0.38
2017-01-15T00:00:00+01:00,44.16,33.98,67.33000200000001,66.550003,0.25999999
2017-01-15T00:10:00+01:00,44.82,34.52,68.489998,68.199997,0.2
2017-01-15T00:20:00+01:00,45.43,35.02,68.129997,67.66999799999999,0.19
2017-01-15T00:30:00+01:00,45.84,34.990002000000004,69.940002,70.099998,0.14
2017-01-15T00:40:00+01:00,45.59,33.48,65.459999,65.269997,0.12
2017-01-15T00:50:00+01:00,45.459998999999996,32.790001000000004,62.900002,62.439999,0.15000001000000002
2017-01-15T01:00:00+01:00,45.889998999999996,33.68,63.32,62.220001,0.0099999998
2017-01-15T01:10:00+01:00,46.310001,34.32,63.389998999999996,62.439999,-0.0099999998
2017-01-15T01:20:00+01:00,46.759997999999996,34.900002,62.900002,61.43,0.16
2017-01-15T01:30:00+01:00,47.209998999999996,35.59,61.799999,59.580002,0.2
2017-01-15T01:40:00+01:00,47.59,36.110001000000004,61.23,58.84,0.25999999
2017-01-15T01:50:00+01:00,44.529999,33.84,60.110001000000004,57.720001,0.20999999
2017-01-15T02:00:00+01:00,40.150002,31.540001,58.200001,56.470001,0.16
2017-01-15T02:10:00+01:00,38.259997999999996,32.689999,54.220001,54.200001,0.029999999000000006
2017-01-15T02:20:00+01:00,36.560001,32.470001,51.599998,52.099998,-0.050000000999999995
2017-01-15T02:30:00+01:00,34.119999,29.92,53.380001,52.91,-0.11
2017-01-15T02:40:00+01:00,33.02,28.219998999999998,57.240002000000004,55.82,-0.1
2017-01-15T02:50:00+01:00,33.779999,28.360001,59.200001,57.18,-0.11
2017-01-15T03:00:00+01:00,34.779999,28.799999,60.189999,57.990002000000004,-0.1
2017-01-15T03:10:00+01:00,35.86000100000001,29.26,60.669998,58.439999,-0.11
2017-01-15T03:20:00+01:00,36.939999,29.82,62.450001,61.040001000000004,-0.1
2017-01-15T03:30:00+01:00,37.959998999999996,30.33,63.41,62.029999,-0.1
2017-01-15T03:40:00+01:00,38.970001,30.99,64.489998,63.299999,-0.1
2017-01-15T03:50:00+01:00,39.959998999999996,31.6,65.959999,64.879997,-0.1
2017-01-15T04:00:00+01:00,40.84,32.189999,66.0,64.839996,-0.1
2017-01-15T04:10:00+01:00,41.639998999999996,32.709998999999996,66.050003,64.940002,-0.02
2017-01-15T04:20:00+01:00,42.369999,33.16,65.93,64.889999,0.05999999900000001
2017-01-15T04:30:00+01:00,43.07,33.650002,66.540001,65.620003,0.079999998
2017-01-15T04:40:00+01:00,43.709998999999996,34.080002,66.260002,65.25,0.05999999900000001
2017-01-15T04:50:00+01:00,44.299999,34.549999,64.959999,63.689999,0.09000000400000001
2017-01-15T05:00:00+01:00,44.849998,34.959998999999996,63.810001,62.41,0.050000000999999995
2017-01-15T05:10:00+01:00,45.369999,35.389998999999996,63.349998,62.040001000000004,0.079999998
2017-01-15T05:20:00+01:00,45.889998999999996,35.849998,63.540001000000004,62.580002,0.029999999000000006
2017-01-15T05:30:00+01:00,46.439999,36.220001,63.34,62.130001,0.050000000999999995
2017-01-15T05:40:00+01:00,46.950001,36.720001,62.700001,61.450001,0.07
2017-01-15T05:50:00+01:00,47.599998,38.009997999999996,58.639998999999996,58.400002,-0.07
2017-01-15T06:00:00+01:00,47.279999,37.07,62.18,62.360001000000004,-0.18000001000000002
2017-01-15T06:10:00+01:00,47.27,36.529999,64.610001,64.480003,-0.19
2017-01-15T06:20:00+01:00,47.57,36.630001,63.700001,62.43,-0.18000001000000002
2017-01-15T06:30:00+01:00,47.939999,36.98,63.16,61.689999,-0.15000001000000002
2017-01-15T06:40:00+01:00,47.25,36.150002,63.389998999999996,62.59,-0.23
2017-01-15T06:50:00+01:00,42.459998999999996,32.549999,64.550003,64.58000200000001,-0.37
2017-01-15T07:00:00+01:00,37.830002,29.59,63.970001,63.77,-0.41
2017-01-15T07:10:00+01:00,35.18,28.59,64.449997,63.77,-0.40000001
2017-01-15T07:20:00+01:00,35.759997999999996,29.4,63.869999,62.919998,-0.40000001
2017-01-15T07:30:00+01:00,36.810001,30.059998999999998,65.120003,64.639999,-0.40000001
2017-01-15T07:40:00+01:00,37.91,30.67,64.510002,63.389998999999996,-0.34999999
2017-01-15T07:50:00+01:00,38.849998,31.09,64.230003,63.549999,-0.28999999
2017-01-15T08:00:00+01:00,39.73,31.48,65.279999,65.0,-0.20999999
2017-01-15T08:10:00+01:00,40.650002,31.98,67.349998,66.989998,-0.12
2017-01-15T08:20:00+01:00,41.439999,32.41,66.129997,65.220001,0.039999999
2017-01-15T08:30:00+01:00,42.209998999999996,32.849998,68.239998,68.139999,0.11
